SongName,AlbumName,AlbumLink,Year,PlayCount,Lyrics,SongLink,Duration,artist
No Option,Stoney,https://open.spotify.com/album/3zAcZrky4QNM28YS0tHSYQ,2016,408911837,"Hoe, I'm so clean and motherfuckers just talkin'
Show up at the spot and now everyone
They all watchin'
Don't wanna prove you wrong but shit
You leave me with no option, yeah, yeah
Everybody asking ""Post, when is the album droppin'?""
Ever since the very first day at it, I been poppin'
Don't wanna prove you wrong but shit
You leave me with no option, yeah, yeah
Ooh, swingin' in a four-door
Now they takin' photos
Bottles, we need more of those, ooh
Say she been to every show
And even an award
And she always be in front row, oh yeah
Everything that I worked for
Waited so long to get on
The Caddy just sits on the chrome
I swang through on dubs on the four
Baby wanna get in this S-Class
Little mama, she just wanna go fast
You know, baby, you don't get a free pass
So I told her ""Ass, gas or grass""
Rolex with the diamonds keep me shinin'
Gotta have perfect timin' when I'm ridin'
Brand new Aston Martin with no mileage
Ooh, ooh, ooh yeah
Hoe, I'm so clean and motherfuckers just talkin'
Show up at the spot and now everyone, they all watchin'
Don't wanna prove you wrong but shit
You leave me with no option, yeah, yeah
Now she hoppin' in a old-school
Swimmin' in the carpool
Everything is all cool, ooh
Yeah she told me not to tell
'Bout the rumors that I heard
She said, ""Everything was all true""
Baby wanna get in this S-Class
Little mama, she just wanna go fast
You know, baby, you don't get a free pass
So I told her ""Ass, gas or grass""
Rolex with the diamonds keep me shinin'
Gotta have perfect timin' when I'm ridin'
Brand new Aston Martin with no mileage
Ooh, ooh, ooh yeah
Just me and lil' mama, yeah
Ridin' around LA
Just me and lil' mama, yeah
We run the city, yeah
Baby wanna get in this S-Class
Little mama, she just wanna go fast
You know baby you don't get a free pass
So I told her ass, gas on grass
Rolex with the diamonds keep me shining
Gotta have perfect timin' when I'm ridin'
Brand new Aston Martin with no mileage
Oh oh
So come hop in the coupe
What do you wanna do?
Put that dime in my coupe
With the gold on my tooth, oh yeah",https://open.spotify.com/track/6lKpSNsl2KJqoRtlBbKI7Y,179,Postmalone
I Like You (A Happier Song) (with Doja Cat),The Diamond Collection (Deluxe),https://open.spotify.com/album/0HeDKsZqyskYWkoHmXObsv,2023,989999140,"Oh girl I like you, I do
I wanna be your friend, go shoppin' in the Benz
I like you, I do
I'll hit you when I land, can you fit me in your plans?
I like you, I do
We went over to France, then we woke up in Japan
I like you, I do (I do)
Oh girl, I know you only like it fancy
So I pull up in that Maybach Candy
Yeah, your boyfriend'll never understand me
'Cause I'm 'bout to pull his girl like a hammy, hammy
Let's take a lil' dip, lil' lady
Hit PCH, 180
Yeah, I've been thinkin' lately
That I need someone to save me
Now that I'm famous, I got hoes all around me, but
I need a good girl, I need someone to ground me, so
Please be true, don't fuck around with me
I need someone to share this heart with me
Fill you up, then run it back again
Oh girl I like you, I do
I wanna be your friend, go shoppin' in the Benz
I like you, I do
I'll hit you when I land, can you fit me in your plans?
I like you, I do
We went to bed in France, then we woke up in Japan
I like you, I do, I do
Let me know when you're free
'Cause I been tryna hit it all week, babe
Why you acting all sweet?
I know that you want little ol' me
I get a little OD
But ain't shit new to a freak
Let me drop bands, put a jewel in ya teeth
He love the way I drip, turn that pool to the beach
And I coulda copped a Birkin but I cop Celine
Why we got the same taste for the finer things?
Brand-new nigga with the same old team
Now he got me on a leash 'cause he said no strings
You know I'm cool with that
Stole the pussy, you ain't get sued for that
Wonder what a nigga might do for that (do, might do)
I could be your Chaka, where Rufus at? (Where?)
80 in the Benz when that roof go back
They don't wanna see us get too attached
I just got a feeling that we might be friends for a long, long time
You don't mind, and you know I like you for that
Oh girl, I like you, I do
I wanna be your friend, go shoppin' in the Benz
I like you, I do
I'll hit you when I land, can you fit me in your plans?
I like you, I do
We went to bed in France, then we woke up in Japan
I like you, I do, I do
I just want you, I just want you
Your heart's so big, but that ass is huge
Just want you, oh baby do
You like me too, ooh, ooh
Girl, I like you, I do
I wanna be your friend, go shoppin' in the Benz
I like you, I do, I do",https://open.spotify.com/track/1vSfP2b83ORPqrnKmrc58j,192,Postmalone
Go Flex,The Diamond Collection (Deluxe),https://open.spotify.com/album/0HeDKsZqyskYWkoHmXObsv,2023,1138463653,"Lighting stog after stog, I choke on the smoke
They tell me to quit, don't listen what I'm told
They help me forget that this world is so cold
I don't even know what I'm chasing no more
Tell me what I want, just keep searchin' on
It's never enough, cup after cup
Blunt after blunt, I wouldn't give one if I could find a fuck, uh
In the cut and I put that on my mama
And my bitch called talkin' 'bout some drama
I swear there ain't no time for women on the come up
It's either pussy or the commas
Man, I just wanna go flex
Gold on my teeth and on my neck
And I'm stone cold with the flex
With my squad and I'm smokin' up a check
Man, I just wanna go flex
Gold on my teeth and on my neck
And I'm stone cold with the flex
With my squad and I'm smokin' up a check
Uh, yeah, push the gas, get a motherfuckin' nose bleed
She ain't never met a youngin' do it like me
She got a man, but she says she really like me
She doin' things to excite me
She sendin' all her friends Snaps of my new tracks
'Cause all these hoes know what's about to come next
I hit my plug up, got the paper connect
I drop a couple bands, I just wanna go-
Man, I just wanna go flex
Gold on my teeth and on my neck
And I'm stone cold with the flex
With my squad and I'm smokin' up a check
Man, I just wanna go flex
Gold on my teeth and on my neck
And I'm stone cold with the flex
With my squad and I'm smokin' up a check
Knowing all of this, it just don't make a difference
I'm just talking shit to the ones that'll listen
I come with the heat, man, I swear I'm never missin'
And I'm still the same, and I swear I'm never switchin'
Knowing all of this, it just don't make a difference
I'm just talking shit to the ones that'll listen
I come with the heat, man, I swear I'm never missin'
And I'm still the same, and I swear I'm never switchin'
Man, I just wanna go flex
Gold on my teeth and on my neck
And I'm stone cold with the flex
With my squad and I'm smokin' up a check
Man, I just wanna go flex
Gold on my teeth and on my neck
And I'm stone cold with the flex
With my squad and I'm smokin' up a check
Ooh, man, I just wanna go flex
Gold on my teeth and on my neck
And I'm stone cold with the flex, yeah
Ice cold with the flex
That shit hard",https://open.spotify.com/track/0FgwSzr8svPx2iu4RdKJxe,179,Postmalone
Feel,Stoney (Complete Edition),https://open.spotify.com/album/16XHoXcTPdm7CczEvLNlMP,2016,163692899,"She talking that noise, take her loving with the dawn
Always talkin' on the phone
After we fuck in the morn'
She wake up, she wearin' my clothes
She always be callin' my phone
She always be stealin' my clothes, yeah
Askin' me how does it feel
When you know you could buy out the store, yeah
Yeah, I'm bringin' that down to the floor
I'm droppin' the foreign in foreign
Hey, I came a long way on my own, ayy
I'm doin' this shit on my own, ayy
I don't give a fuck what I'm told, ayy
I came a long way on my own, ayy
Now her pussy made out of gold, ayy
I swear her pussy all in my soul, ayy
She got that soldier
Four days a hundred thousand
Forever like a diamond
She bring me back to life, yeah
I'm so fly I'm martian
Quit talkin' all that nonsense
I'm just tryna fuck you 'til you don't know nothing
I cross my t's and dot my i's yeah I'm for real (yeah, I'm for real)
He hold me down (she hold me down)
That's my shit (that's my shit)
He buy whatever, he know the drill (know the drill)
Don't need no pill (no pill, no)
He whispered in my ear and told me feel, feel, feel, oh, oh, oh
He love that I say what I feel
He feel what I say 'cause it's real
You couldn't forget, I never changed up on my set
And I only make calls to collect, that's why we connect
We can go half on a jet, baby we on to the next
Fuck all the stress
Fuckin' with bitches who's new to the game when you got you a vet
I know you like it when I act like I'm still shy
Then turn around and put that thing in overdrive
I'm down to ride
I'ma keep you on my shoulder
'Cause every cold nigga need a bitch that's ten times colder
I cross my t's and dot my i's yeah I'm for real (yeah, I'm for real)
He hold me down (she hold me down)
That's my shit (that's my shit)
He buy whatever, he know the drill (know the drill)
Don't need no pill (no pill, no)
He whispered in my ear and told me feel, feel, feel, oh, oh, oh
Hey, fuck me 'til I can't see straight
Make me think that hoe was a mistake
I just need to feel you all the time
Ride hoe, ride hoe, alright, alright, alright",https://open.spotify.com/track/5cdFN7zvUxwvsvAIcY4Cb5,197,Postmalone
Novacandy,AUSTIN (Bonus),https://open.spotify.com/album/1F9LY06gadScF4g3g3BrDC,2023,52593968,"Novacandy
Anesthesia
Adenosine, uh
And that's my favorite girl
No, I never felt anything better than this
You can tell by the look on my face
Nothing lasts forever, so I look at my wrist
Dopamine overdose
No, I never felt anything better than this
I would give up my tongue for a taste
Even though I know it's catch-and-release
Dopamine overdose
Put on my old coat, and I found new drugs
Wanna thank young me for getting me fucked up
And a distant relative just bit the dust
Somehow, I'm in the will for a million bucks
And baby, I just won a free fucking trip to Disneyland
I just got a second blue check on Instagram
Oh, and it feels so good tonight
Let's hang like we're never gonna get it back
No, I never felt anything better than this
You can tell by the look on my face
Nothing lasts forever, so I look at my wrist
Dopamine overdose
No, I never felt anything better than this
I would give up my tongue for a taste
Even though I know it's catch-and-release
Dopamine overdose
Big sigh, ooh, what a ride
It's for life, then I changed my mind
Penthouse, but I lost my room key
Another minute, another problem, another brew ski
Yeah, you know, it's funny how it goes
When everything is nothing 'cause all I ever wanted was more
And it feels so good tonight
Let's hang like we are never gonna get it back
No, I never felt anything better than this
You can tell by the look on my face
Nothing lasts forever, so I look at my wrist
Dopamine overdose
No, I never felt anything better than this
I would give up my tongue for a taste
Even though I know it's catch-and-release
Dopamine overdose
Oh-oh-oh-oh, oh-oh-oh-oh
Oh-oh-oh-oh, oh-oh-oh-oh
Overdose
Oh-oh-oh-oh, oh-oh-oh-oh
Overdose",https://open.spotify.com/track/0RouqUmBBafKBAH3TdIm8l,197,Postmalone
Texas Tea,AUSTIN (Bonus),https://open.spotify.com/album/1F9LY06gadScF4g3g3BrDC,2023,35862705,"'83 Caddy with the big square body and the wheels got tucked in
Chewin' on a cigarette, lookin' at me funny, what the fuck you smoking?
Pop a Tommy collar, and I pop a couple mushies, and I let that shit soak in
Walk into the party, and my neck is on Bugatti, whole bitch got frozen
(Hah-hah, hah-hah) got them Lucchese boots on my feet
(Hah-hah, hah-hah) punch the gas 'til my leg falls asleep
(Hah-hah, hah-hah) and you know how it goes, ain't it sweet?
(Hah-hah, hah-hah) Texas tea (Hah-hah, hah-hah) uh, mm
Watch skeleton, baby, wanna bone me
Record companies really tryna clone me
Got these motherfuckers singin' karaoke
No one's Ginuwine, but they gon' ride my pony
Show the titties off; everybody notice me
Yeah, I'm very pretty everybody want to see
And I'm pretty used to everybody ogling
Now I got that bitch yodeling in bed, ""I do""
(Hah-hah, hah-hah) twenty necklaces on, guillotine
(Hah-hah, hah-hah) call me daddy, she from Abilene
(Hah-hah, hah-hah) and you know how it goes, ain't it sweet?
(Hah-hah, hah-hah) Texas tea (Hah-hah, hah-hah), ah, mm
(Hah-hah, hah-hah) pour me something that's taller than me
(Hah-hah, hah-hah) ecstasy when the drink hits my teeth
(Hah-hah, hah-hah) and you know how it goes, ain't it sweet?
(Hah-hah, hah-hah) Texas tea (Hah-hah, hah-hah)",https://open.spotify.com/track/38qzuxvgmEEtlKIE9jDJWK,139,Postmalone
Green Thumb,AUSTIN (Bonus),https://open.spotify.com/album/1F9LY06gadScF4g3g3BrDC,2023,23324308,"Da-da, da-dum
Drove by your house and noticed it was overgrown
Your flowers are all dead, and I thought you should know
What happened to your green thumb that you were so proud of?
The bodies were scattered and starving for love
Starving for love
But one, one, one was on his deathbed
He told me you left long ago, oh, no
He said, with his last breath
""Wake up, she's not coming home""
♪
Da-da, da-dum
He must be so cool and on a motorcycle
Buy you new flowers to replace what you left
My new love pours herself out more than I'd like
Her name is Brandy, we'll be married tonight
Married tonight
When I, I, I, I'm on my deathbed
I'll remember you left long ago, oh, no
I hear the nurse say
""Goodnight, she's never coming home""",https://open.spotify.com/track/0onScSO7HtUxKaqxtj0X23,159,Postmalone
Yours,F-1 Trillion,https://open.spotify.com/album/4BbsHmXEghoPPevQjPnHXx,2024,51921319,"I don't know who you are, but one day I'm going to
And it's gonna break my heart when she gives hers to you
And it won't be tomorrow but it's gonna be too soon
When I walk her down that aisle and do what daddy's have to do
And she might be wearin' white
But her first dress it was pink
She might be your better half
Yeah, but she's my everything
We'll both love her forever
But I loved her long before
And one day I know I'll give her away
Buddy, that don't mean she's yours
♪
Yesterday she said her first word
She's a long way from ""I do""
Right now she runs to me
One day she'll run to you
And it's gonna be your best day
But it's gonna be my worst
You might watch her walkin' towards you, but I
Saw her walkin' first
And she might be wearin' white
But her first dress it was pink
She might be your better half
Yeah, but she's my everything
We'll both love her forever
But I loved her long before
And one day I know I'll give her away
Buddy, that don't mean she's yours
'Cause she's still my little girl
It's crazy thinkin' one day she'll be someone else's world
And she might be wearin' white
But her first dress it was pink
She might be your better half
But to me she's everything
And we'll both love her forever
But I loved her long before
And one day I know I'll give her away
Buddy, that don't mean she's yours
Even if she takes your last name
Buddy, that don't mean she's yours",https://open.spotify.com/track/0DM63CJEklNPKu6kHGyuEl,199,Postmalone
I Fall Apart,Stoney,https://open.spotify.com/album/3zAcZrky4QNM28YS0tHSYQ,2016,1778655791,"Oooh, I fall apart
Oooh, yeah, mmhmm
She told me that I'm not enough, yeah
And she left me with a broken heart, yeah
She fooled me twice and it's all my fault, yeah
She cut too deep, now she left me scarred, yeah
Now there's too many thoughts goin' through my brain, yeah
And now I'm takin' these shots like it's Novocaine, yeah
Oooh, I fall apart
Down to my core
Oooh, I fall apart
Down to my core
Oooh, didn't know it before
Surprised when you caught me off guard
All this damn jewelry I bought
You was my shorty, I thought
Never caught a feelin' this hard
Harder than the liquor I pour
Tell me you don't want me no more
But I can't let go
Everybody told me so
Feelin' like I sold my soul
Devil in the form of a whore
Devil in the form of a whore
You said it
No, you said it
No, you said it
We'd be together
Oooh, I fall apart
Down to my core
Oooh, I fall apart
Down to my core
Oooh, didn't know it before
Surprised when you caught me off guard
All this damn jewelry I bought
You was my shorty, I thought
Ice keep pourin' and the drink keep flowin'
Try to brush it off but it keep on goin'
Covered in scars and I can't help showin'
Whippin' in the foreign and the tears keep blowin'
Ice keep droppin' and the drink keep flowin'
Try to brush it off but it keep on goin'
All these scars, can't help from showin'
Whippin' in the foreign and the tears keep blowin', yeah
Oooh, I fall apart
Down to my core
Oooh, I fall apart
Down to my core
Oooh, didn't know it before
Surprised when you caught me off guard
All this damn jewelry I bought
You was my shorty, I thought",https://open.spotify.com/track/6bFrZX74iudanCuwP63LTX,223,Postmalone
White Iverson,The Diamond Collection (Deluxe),https://open.spotify.com/album/0HeDKsZqyskYWkoHmXObsv,2023,1288019160,"Double OT
I'm a new three
♪
Saucin', saucin', I'm saucin' on you
I'm swaggin', I'm swaggin', I'm swaggin', oh-ooh (swaggin')
I'm ballin', I'm ballin', Iverson on you (swish, ooh, ayy)
Watch out, watch out, watch out, yeah
That's my shot, that's my shot, that's my shot, yeah
Spendin', I'm spendin' all my fuckin' pay
♪
I got me some braids and I got me some hoes
Started rockin' the sleeve, I can't ball with no Joes
You know how I do it, Concords on my toes
(This shit is hard) ooh
I ain't rich yet, but you know I ain't broke, I
So, if I see it, I like it, buy that from the store, I (store, I)
I'm with some white girls and they lovin' the coca (coca)
Like they OT
Double OT like I'm KD, smokin' OG (smokin' OG)
And you know me, in my 2-3s and my gold teeth (and my gold teeth)
Bitch, I'm smiling, bet you see me from the nosebleeds (nosebleeds)
I'm the new three and I change out to my new 3s (to my new 3s)
White Iverson
When I started ballin', I was young
You gon' think about me when I'm gone
I need that money like the ring I never won, I won
Saucin', saucin', I'm saucin' on you
I'm swaggin', I'm swaggin', I'm swaggin', oh-ooh
I'm ballin', I'm ballin', Iverson on you
Watch out, watch out, watch out, yeah
That's my shot, that's my shot, that's my shot, yeah
Spendin', I'm spendin' all my fuckin' pay
Ooh, Stoney
Cigarettes and a headband
Commas, commas in my head, man
Slumped over like a dead man
Red and black, 'bout my bread, man
I'm the answer, never question
Lace up, learn a lesson
Bitch, I'm saucin' (wow), I do this often, don't do no talkin' (no)
My options right when I walk in, jump all them Jordans (ooh)
I'm ballin', money jumpin'
Like I'm Davis from New Orleans
Or bitch, I'm Harden, I don't miss nothin'
Fuck practice, this shit just happens, know y'all can't stand it (ayy)
I have it, I never pass it, I work my magic
High average, ball on these bastards, it makes me happy
It's tragic, I make it happen, and all y'all Shaqtin'
White Iverson
When I started ballin', I was young
You gon' think about me when I'm gone
I need that money like the ring I never won, I won
Saucin', saucin', I'm saucin' on you
I'm swaggin', I'm swaggin', I'm swaggin', oh-ooh
I'm ballin', I'm ballin', Iverson on you
Watch out, watch out, watch out, yeah
That's my shot, that's my shot, that's my shot, yeah
Spendin', I'm spendin' all my fuckin' pay
Ooh-ooh
Ooh-ooh
Ooh-ooh
Ooh-ooh",https://open.spotify.com/track/1P0raW2DwMmoV83cQCYvnL,256,Postmalone
Sugar Wraith,beerbongs & bentleys,https://open.spotify.com/album/6trNtQUgC8cgbWcqoMYkOR,2018,233079539,"I started with an eighth, alright (alright)
And then I went and changed my life (my life)
I might take out the wraith tonight (tonight)
Put your arms around me, baby
I just want to fly (want to fly), make it last before we die (before we die)
And I know you want a ride (you want a ride)
What's on your mind? What's on your mind?
And my '92 got doors like my Lambo
Spend my last paycheck on some ammo
We don't follow trends, rest in peace to Yamo
Your new shit sucks, I feel like Anthony Fantano sayin' (ooh)
I was broke last year, I can't go back there
Nicotine fiend, couldn't even buy a pack, yeah (buy a pack, yeah)
She don't know my music, told her I ain't mad, yeah (I ain't mad, yeah)
Let her cut that coco on my platinum plaque, yeah (wow)
Cut my fingers on my bands, oh yeah
Cut my locker with some Xan, oh yeah
Count me my guala in advance, oh yeah
Backstreet diamonds, watch them dance on ya, yeah (yeah)
I started with an eighth, alright (alright)
And then I went and changed my life (my life)
I might take out the wraith tonight (tonight, tonight, tonight)
Put your arms around me, baby
I just want to fly (want to fly), make it last before we die (before we die)
And I know you want a ride (you want a ride)
What's on your mind? What's on your mind?
She don't want to spend all my dough
She gets paid to be a model (model, model)
I take the lead, they just follow
Face it, you don't know what I know
Pull up, I got some' for ya
Somethin' in my trunk for ya
But I got a good lawyer
They always try to come for ya
I'ma pull up in that Bentley with the fuckin' windows tinted (ooh)
'Pendin' how I'm feelin', take a drop of the extended (skrt)
Think I'm showin' signs of slowin', homie, just forget it
I guess this what happens when you fuckin' handle business, yeah
I started with an eighth, alright (alright)
And then I went and changed my life (my life)
I might take out the wraith tonight (tonight)
Put your arms around me, baby
I just want to fly (want to fly), make it last before we die (before we die)
And I know you want a ride (you want a ride)
What's on your mind? What's on your mind?
I was broke last year, I can't go back there
I was broke last year, I can't go back there
Gasoline and I went and lit a match, yeah
Try to take the swagger, I know it for a fact, yeah
Pull up in that Bentley with the fuckin' windows tinted (skrt)
'Pendin' how I'm feelin', take a drop of the extended (skrt)
Think I'm showin' signs of slowin', homie, just forget it
I guess this what happens when you fuckin' handle business, yeah
I started with an eighth, alright (alright)
And then I went and changed my life (my life)
I might take out the wraith tonight (tonight)
Put your arms around me, baby
I just want to fly (want to fly), make it last before we die (before we die)
And I know you want a ride
What's on your mind? What's on your mind?
I wanna fly, I wanna fly, yeah
I wanna fly, I wanna fly, yeah
I wanna fly
I wanna fly, I wanna fly, yeah",https://open.spotify.com/track/0MrRAUcB8AZiB9ue2VOBYe,228,Postmalone
Wow.,The Diamond Collection (Deluxe),https://open.spotify.com/album/0HeDKsZqyskYWkoHmXObsv,2023,1864321109,"Said she tired of little money, need a big boy
Pull up 20 inch blades like I'm Lil' Troy
Now it's everybody flockin', need a decoy
Shawty mixing up the vodka with the LaCroix, yeah
G-Wagen, G-Wagen, G-Wagen, G-Wagen
All the housewives pullin' up (up, up)
I got a lot of toys, 720S bumpin' Fall Out Boy
You was talkin' shit in the beginning (mm)
Back when I was feelin' more forgivin' (more forgivin')
I know it piss you off to see me winnin' (see me)
See the igloo in my mouth when I be grinnin' (I be grinnin'), yeah
Hunnid bands in my pocket, it's on me
Hunnid deep when I roll like the army
Get more bottles, these bottles are lonely
It's a moment when I show up, got 'em sayin', ""Wow"" (wow, wow)
Hunnid bands in my pocket, it's on me (on me)
Yeah, your grandmama probably know me (know me)
Get more bottles, these bottles are lonely
It's a moment when I show up, got 'em sayin', ""Wow"" (wow, wow)
Everywhere I go (hey)
Catch me on the block like I'm Mutombo (wow)
750 Lambo in the Utah snow (skrrt)
Trunk in the front like that shit Dumbo, yeah
Cut the roof off like a nip-tuck
Pull up to the house with some big butts
Turn the kitchen counter to a strip-club (yeah, wow)
Me and Dre came for the-
When I got guap, all of y'all disappeared (wow)
Before I dropped Stoney none of y'all really cared (cared)
Now they always say, ""Congratulations,"" to the kid (kid)
And this is not a 40, but I'm pourin' out this shit (yeah)
Used to have a lot, but I got more now (yup)
Made another hit 'cause I got bored now (yup)
Always goin' for it, never punt fourth down
Last call, Hail Mary, Prescott touchdown, ay
Hunnid bands in my pocket, it's on me (on me)
Hunnid deep when I roll like the army (hey)
Get more bottles, these bottles are lonely
It's a moment when I show up, got 'em sayin', ""Wow"" (wow, wow)
Hunnid bands in my pocket, it's on me (yeah, yeah)
Yeah, your grandmama probably know me (yeah, yeah)
Get more bottles, these bottles are lonely
It's a moment when I show up, got 'em sayin', ""Wow""
Got 'em sayin', ""Wow""
Ayy, ayy, wow
♪
Sayin', ""Wow""
Wow
Wow",https://open.spotify.com/track/02SCfppdSF4vPsEuME4TaP,149,Postmalone
Candy Paint,beerbongs & bentleys,https://open.spotify.com/album/6trNtQUgC8cgbWcqoMYkOR,2018,1132629441,"Yeah, yeah
Mmm, ayy
Candy paint with the white on top
Lambo doors are the woo-wop drop
If you busy plotting on what I got
Kick in your door, that's SWAT, you thought
100 thousand dollars on the table-top
Half price my whip, same price my watch
Got no jumper but I ball a lot
Bitch, I'm Young Stoney, I do what I want
Candy paint with the white on top (skrrt)
Lambo doors are the woo-wop drop (drop)
If you busy plotting on what I got
Kick in your door, that's SWAT, you thought (pop)
100 thousand dollars on the table-top
Half price my whip, same price my watch (bling)
Got no jumper but I ball a lot (swish)
Bitch, I'm Young Stoney, I do what I want
Didn't know that was your girl when she gave me top (yeah)
Kicked her out the rolls said, ""Thanks a lot""
Goddamn I love paper like I'm Michael Scott (yeah)
I can do things that your man cannot (yeah)
Slide boy comin' down, damn, I'm hot (hot)
Everybody say that I gotta be stopped (stopped)
Even though my final form ain't unlocked (locked)
I'm so ahead of you motherfuckers
How you comprehend what you ain't understanding?
Count a 100 bands and I watch it vanish
Diamonds going crazy like they on the dance floor
Got a lot of ass, nothing I can't handle
Flavor lasts forever, you should try a sample (goddamn)
Baby, I'm the boss like I'm Tony Danza (Tony Danza)
Everybody trying to tell me what I stand for
But you don't fucking know me, homie, you don't want war (ayy)
Candy paint with the white on top
Lambo doors are the woo-wop drop
If you busy plotting on what I got
Kick in your door, that's SWAT, you thought
100 thousand dollars on the table-top
Half price my whip, same price my watch
Got no jumper but I ball a lot (hey, hey)
Bitch, I'm Young Stoney, I do what I want (hey, hey)
Candy paint with the white on top (yeah)
Lambo doors are the woo-wop drop (drop, drop)
If you busy plotting on what I got
Kick in your door, that's SWAT, you thought (pop, pop, pop, pop)
100 thousand dollars on the table-top
Half price my whip, same price my watch (yeah)
Got no jumper but I ball a lot (swish)
Bitch, I'm Young Stoney, I do what I want
I've been rolling 20 ash, hit the road (whoa)
Hit the switch up the suicide doors (damn)
We already know you vanished though (oh)
Hit my momma when I ride in that, oh
All these motherfuckers so false with me (yah)
If your money funny, don't talk to me (nah)
I know there ain't shit that you could offer me (no)
Take a second if you think about crossing me
It last forever, you should try a sample (goddamn)
Baby, I'm the boss like I'm Tony Danza (Tony Danza)
Everybody trying to tell me what I stand for (what I stand for)
You don't fucking know me, homie, you don't want war (you don't want war)
Candy paint with the white on top
Lambo doors are the woo-wop drop
If you busy plotting on what I got
Kick in your door, that's SWAT, you thought
100 thousand dollars on the table-top
Half price my whip, same price my watch
Got no jumper but I ball a lot
Bitch, I'm Young Stoney, I do what I want
Candy paint with the white on top (ooh-ooh)
Lambo doors are the woo-wop drop (ooh-ooh)
If you busy plotting on what I got (ooh-ooh)
Kick in your door, that's SWAT, you thought
100 thousand dollars on the table-top (ooh-ooh)
Half price my whip, same price my watch (ooh-ooh)
Got no jumper but I ball a lot (ooh-ooh)
Bitch, I'm Young Stoney, I do what I want",https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC,227,Postmalone
One Right Now (with The Weeknd),The Diamond Collection (Deluxe),https://open.spotify.com/album/0HeDKsZqyskYWkoHmXObsv,2023,736020333,"Na-na-na-na, na-na
Na-na-na-na, oh no
Yeah, yeah
Said you love me, but I don't care
That I broke my hand on the same wall
That you told me that he fucked you on (oh!)
You think it's so easy fucking with my feelings
I got one coming over and one right now (uh)
One right now
(One right now, one right now, oh-oh-oh)
I got one coming over and one right now
Said you want to have my babies
I fucked you so good, you should pay me
Don't call me ""baby"" when you did me so wrong
(When you did me so wrong)
But I got over what you did already
Body for body, so petty
How many of your friends fit in my Rolls? (Can you fit in my Rolls?)
Bought you a new face, you should call me ""Dad""
Baby, Hermès, but you dropped the bag
Baby, truth is, maybe one's just not enough
You say you love me, but I don't care
That I broke my hand on the same wall
That you told me that he fucked you on (that he fucked you on)
You think it's so easy fucking with my feelings (feelings)
I got one coming over and one right now (uh)
One right now (yeah, yeah, yeah)
(One right now, one right now, oh yeah)
I got one coming over and one right now (yeah, yeah, yeah)
(One right now, one right now, oh-oh-oh)
I got one coming over and one right now
You're a stain in my legacy
We can't be friends, can't be family (oh)
You probably fuck all my enemies (ooh)
I can't let you be next to me
Oh, you belong to the world now
So just leave me alone now
We're not in touch no more
You say you love me, but I don't care (no, I don't care)
That I broke my hand on the same wall
That you told me that he fucked you on (oh)
You think it's so easy fucking with my feelings (feelings)
I got one coming over and one right now
One right now (oh yeah, oh yeah, oh yeah)
(Fucking with my, fucking with my feelings)
I got one coming over and one right now
(Ooh-yeah, oh-yeah, oh-yeah)
(One right now)
I got one coming over and one right now
♪
(Hey!)
(One right now, one right now)
(Ooh-yeah)
I got one coming over and one right now",https://open.spotify.com/track/13gbW3kWqmCXBNK8YYk15w,192,Postmalone
Enough Is Enough,AUSTIN,https://open.spotify.com/album/6r1lh7fHMB499vGKtIyJLy,2023,139822897,"(Ooh, ooh)
♪
2 a.m
They ran out of lemonade
So I shot that vodka straight, anyway
She came in
Missin' bottle off the shelf
I can't drink this by myself, sit with me, babe
Then I started laughin'
Like it was funny
But it really ain't funny, uh
Take me home, don't shut me out
It's easier to leave me down here on the ground
Take me home, baby I'm fucked up now
I know it's easier to leave me down here on the ground
'Cause enough is enough (ooh, ooh)
I can't stand up (ooh)
I can't stand, can't stand
'Cause enough is enough
Long nights in the city of sin
They said I pick fights that I won't ever win
I got a bad bitch that'll bring all her friends
But when I'm with you it's like I'm livin' again
And baby, I'm shit-faced sittin' on the sidewalk
Ain't nobody listenin' when I talk
I fall down and laugh
But it really ain't funny, uh
Take me home, don't shut me out
It's easier to leave me down here on the ground
Take me home, baby I'm fucked up now
I know it's easier to leave me down here on the ground
'Cause enough is enough
(Ah, ah, shut me out)
I can't stand up (ooh, ooh, ah-ah)
I can't stand, can't stand
'Cause enough is enough (ooh, ooh, ah-ah)
Ha-ha, I can't stand up, ah-ah, uh
I can't stand, can't stand
2 a.m
They ran out of lemonade
So I shot that vodka straight, anyway (ooh)",https://open.spotify.com/track/3BHFResGQiUvbYToUdaDQz,165,Postmalone
