SongName,AlbumName,AlbumLink,Year,Runtime,PlayCount,Lyrics,SongLink
So Appalled,My Beautiful Dark Twisted Fantasy,https://open.spotify.com/album/20r762YmB5HeofjMCiPMLv,2010,6:37,"104,786,876","One hand in the air if you don't really care
Two hands in the air if you don't really care
It's like that sometimes I mean ridiculous
It's like that sometimes this shit ridiculous
One hand in the air if you don't really care
Middle finger in the air if you don't really care
It's like that sometimes, man ridiculous
Life can be sometimes ridiculous
I'm so appalled, Spalding ball
Balding, Donald Trump taking dollars from y'all
Baby you're fired, your girlfriend hired
And if you don't mind, I'ma keep you on call
We above the law, we don't give a fuck 'bout y'all
I got dogs that chew a fuckin' hole through the wall
But since they all lovers, I need more rubbers
And if I don't use rubbers, need more covers
Housekeeping, I mean got damn one time
Let it be a bad bitch sweeping
That know we get O's like Cheerios
That know because they seen us in the videos
That know, the day that you play me
Will be the same day MTV played videos
That was a little joke, voila!
Praises due to the most high, Allah
Praises due to the most fly, Prada
Baby I'm magic, ta da!
Address me as your highness
High as United, 30,000 feet up and you are not invited
Niggas be writin' bullshit like they gotta work
Niggas is going through real shit, man they outta work
That's why another got damn dance track, gotta hurt
That's why I rather spit something that gotta perk
Champagne wishes, 30 white bitches
I mean this shit is, fucking ridiculous
Fucking ridiculous, I mean this shit is
Fucking ridiculous
Five star dishes, different exotic fishes
Man this shit is, fucking ridiculous
Fucking ridiculous
How should I begin this, I'm just so offended
How am I even mentioned by all these fucking beginners?
I'm so appalled, I might buy the mall
Just to show niggas how much more I have installed
I'm fresher than you all, so I don't have to pause
All of y'all can suck my balls through my drawers
Dark knight feeling, die or be a hero
Or live long enough to see yourself become a villain
I went from the favorite to the most hated
Or would you rather be underpaid or overrated?
Moral victories is for minor league coaches
And 'Ye already told you, ""We Major"" you cockroaches
Show me where the boats is, Ferrari testarossa's
The Hammer went broke so you know I'm more focused
I lost 30 mill so I spent another 30
'Cause unlike Hammer 30 million can't hurt me
Fucking insane, the fuck am I sayin'?
Not only am I fly, I'm fucking not playing
All these little bitches too big for their britches
Burning their little bridges, fucking ridiculous
Champagne wishes, thirty white bitches
I mean this shit is fucking ridiculous
Fucking ridiculous
I mean this shit is fucking ridiculous
Five star dishes, different exotic fishes
Man this shit is, fucking ridiculous
Fucking ridiculous
Success is what you make it, take it how it come
A half a mill in 20's like a billion where I'm from
An arrogant drug dealer the legend I've become
CNN said I'd be dead by 21
Blackjack I just pulled in aces
You looking at the king in his face
Everything I dream motherfuckers I'm watching it take shape
While to you I'm just a young rich nigga that lacks faith
Range Rove leather roof, love war fuck a truce
Still move a bird like I'm in bed with mother goose
Them hoes coming in a bakers dozen
Claiming they was with me when they know they really wasn't
I keep the city's best, never said she was the brightest
So if you had her too, it don't affect me in the slightest
I never met a bitch that didn't need a little guidance
So I dismiss her past until she disappoints your highness
I speak the gospel, hostile
Tony doing time for what he did to nostrils
Paranoid mind, I'm still under the watchful
Eye of the law, aspire for more
Them kilo's came, we gave you Bobby Brown jaw
Flaws ain't flaws when it's you that makes the call
Flow similar to the legend of the falls
Spillin', I own you all, yeah
One hand in the air if you don't really care
Two hands in the air if you don't really care
It's like that sometimes I mean ridiculous
It's like that sometimes this shit ridiculous
One hand in the air if you don't really care
Middle finger in the air if you don't really care
It's like that sometimes, man ridiculous
Life can be sometimes ridiculous
I am so outrageous
I wear my pride on my sleeve like a bracelet
If God had an iPod, I'd be on his playlist
My phrases amazes the faces in places
The favorite, huh, my cup over runneth with hundreds
Dummy, dammit, not like for me to waste it
The new commandment, thou shall not hate kid
My movement is like the civil rights, I'm Ralph David
Abernathy, so call my lady Rosa Parks
I am nothing like them niggas baby those are marks
I met this girl on Valentine's Day, fucked her in May
She found out about April so she chose to March
Damn another broken heart
I keep bitches by the twos nigga, Noah's Ark
I got a seven on me, I call my dro the mark
Plus a trojan in my pocket, Matt Leinart
G-A-T in the Pathfinder
'Cause you haters got PhDs
Y'all just some major haters and some math minors
Tiger Woods, don't make me grab iron
Ay yo champagne wishes and 30 white bitches
You know this shit is fucking ridiculous
Fucking ridiculous
You know this shit is fucking ridiculous
Cars for the missus and furs for the mistress
You know this shit is fucking ridiculous
Fucking ridiculous
You know this shit is fucking ridiculous
Fucking ridiculous
Fucking ridiculous
Fucking ridiculous
Fucking ridiculous
Fucking ridiculous
Fucking ridiculous
One hand in the air if you don't really care
Two hands in the air if you don't really care
It's like that sometimes, I mean ridiculous
It's like that sometimes, this shit ridiculous
One hand in the air if you don't really care
Middle finger in the air if you don't really care
It's like that sometimes, man ridiculous
Life can be sometimes ridiculous",https://open.spotify.com/track/6K07Ahf6V7CAQn0ikrOztl
Black Skinhead,Yeezus,https://open.spotify.com/album/7D2NdGvBHIavgLhmcwhluK,2013,3:08,"688,132,548","For my theme song (black)
My leather black jeans on (black)
My by-any-means on
Pardon, I'm getting my scream on (black)
Enter the kingdom (black)
But watch who you bring home
They see a black man with a white woman
At the top floor, they gon' come to kill King Kong
Middle America packed in (black)
Came to see me in my black skin (black)
Number one question they asking
Fuck every question you asking (black)
If I don't get ran out by Catholics (black)
Here come some conservative Baptists
Claiming I'm overreacting
Like them black kids in Chiraq, bitch
Four in the morning, and I'm zoning
They say I'm possessed, it's an omen
I keep it 300, like the Romans
300 bitches, where the Trojans?
Baby, we living in the moment
I've been a menace for the longest
But I ain't finished, I'm devoted
And you know it, and you know it
So follow me up 'cause this shit 'bout to go (down)
I'm doing 500, I'm outta control (now)
But there's nowhere to go (now)
And there's no way to slow (down)
If I knew what I knew in the past
I would've been blacked out on your ass
♪
Four in the morning, and I'm zoning
They say I'm possessed, it's an omen
I keep it 300, like the Romans
300 bitches, where the Trojans?
Baby, we living in the moment
I've been a menace for the longest
But I ain't finished, I'm devoted
And you know it, and you know it
Stop all that coon shit (black)
Early morning cartoon shit (black)
This is that goon shit
Fuck up your whole afternoon shit
I'm aware I'm a wolf
Soon as the moon hit
I'm aware I'm a king
Back out the tomb bitch (black)
Black out the room, bitch (black)
Stop all that coon shit (black)
These niggas ain't doing shit
Them niggas ain't doing shit
Come on, homie, what happened
You niggas ain't breathing, you gasping
These niggas ain't ready for action
Ready-ready for action-action
Four in the morning, and I'm zoning
I think I'm possessed, it's an omen
I keep it 300 like the Romans
300 bitches, where the Trojans?
Baby, we living in the moment
I've been a menace for the longest
But I ain't finished, I'm devoted
And you know it, and you know it
So follow me up 'cause this shit 'bout to go (down)
I'm doing 500, I'm outta control (now)
But there's nowhere to go (now)
And there's no way to slow (down)
If I knew what I knew in the past
I would've been blacked out on your ass
God!
God!
God!
God!
God!
God!
God!
God!
God!
God!
God!",https://open.spotify.com/track/722tgOgdIbNe3BEyLnejw4
The Joy,Watch The Throne (Deluxe),https://open.spotify.com/album/2if1gb3t6IkhiKzrtS9Glc,2011,5:15,"20,137,289","Add a little sugar (ow), honeysuckle and (woo)
A great big expression of happiness
Boy, you couldn't miss (uh-huh, uh-huh)
With a dozen roses (ayy, uh, Mr. West)
Such would astound you (Pete Rock)
The joy of children laughing around you (uh)
These are all the makings of you (woo)
I do it for the forefathers, yeah, the street authors
That are now A&Rs in the cheap office
Rappers that never got signed, but they keep offers
Girls that's way too fine for us to keep off us
Gave her a handshake only for my man's sake
She in her birthday suit 'cause of the damn cake
Now it's crumbs all over the damn place (uh-huh)
And she want me to cum all over her damn face
I never understood Planned Parenthood
'Cause I never met nobody planned to be a parent in the hood
Taking refills of that Plan B pill
Another shorty that won't make it to the family will
If I don't make it, can't take it, hope the family will
They ain't crazy, they don't know how insanity feel
Don C. just had a shorty, so it's not that bad
But I still hear the ghosts of the kids I never had
Add a little sugar (woo), honeysuckle and (come on)
A great big expression of happiness (ow)
Boy, you couldn't miss (uh-huh, uh)
With a dozen roses (ayy, Kanye, uh)
Such would astound you (Pete Rock)
The joy of children laughing around you (uh)
These are all the makings of you (yeah)
No electro, no metro
A little retro, ah, perfecto
You know the demo, your boy act wild
You ain't get the memo? Yeezy's back in style
Now one room got Gidget, the other got Bridget
What's more tripped out, dawg, is they sisters
Nah, you ain't listen, they Black, they sisters
They mama named 'em after white bitches
So next time you see me on your fallopian
Though the jewelry's Egyptian, know the hunger's Ethiopian
Stupid questions like, ""Is he gon' be dope again?
Have you seen him? Has anybody spoke to him?""
This beat deserves Hennessy
A bad bitch, and a bag of weed, the Holy Trinity
In the mirror where I see my only enemy
Your life's cursed? Well, mine's an obscenity
Add a little sugar (woo), honeysuckle and (come on, red lights)
A great big expression of happiness (ow)
Boy, you couldn't miss (let that thing roll, uh-huh, uh)
With a dozen roses (ayy, Kanye, uh)
Such would astound you (Pete Rock, uh)
The joy of children laughing around you (uh)
These are all the makings of you (yeah, ow)
This is my mama's shit
I used to hear this through the walls in the hood when I was back on my pajama shit (uh-huh)
Afros and marijuana sticks (woo)
Seeds in the ganja had it poppin' like the sample that I'm rhymin' with
Pete Rock (uh), let the needle drop
I seen so much as a kid, they surprised I don't needle pop (uh-huh)
Takin' sips of Pop's six-pack of Miller nips
Pink Champale, Ballantine Ale
Ballys on my feet help me balance out well (woo)
That and the shit I used to balance on the scale
I got it honest from the parties from my mama's
Virgin Marys tried to judge her, I'm like, ""Where are them Madonnas now?""
Give all glory to Gloria (one-two, okay)
They said you raised that boy too fast but you was raising a warrior
We victorious, they'll never take the joy from us, uh (one-two, okay)
Keep your hands up, get 'em high now (it's Pete Rock, Kanye)
Don't let them take your fire
Keep your hands up, get 'em high now (one-two, okay)
Don't let them take your fire
Keep your hands up, get 'em high now (it's Pete Rock, Kanye)
Don't let them take your fire
Keep your hands up, get 'em high now, yeah (one-two, okay)
It's Pete Rock, Kanye
One-two, okay
It's Pete Rock, Kanye
One-two, okay
It's Pete Rock, Kanye
One-two, okay
It's Pete Rock, Kanye
One-two, okay",https://open.spotify.com/track/6SaPAcPPnp0Wq3IUxcwHNe
FIRST TIME IN A LONG TIME,DONDA 2,https://open.spotify.com/album/1ZkGNUz1un0b3Z7EsJl3ci,2025,3:05,"3,581,947","This the first time in a long time, this the first time in a long
This the first time in a long time, this the first time in a long
This the first time in a long time, this the first time in a long
This the first time in a long time, this the first time in a long
I could see, I could breathe
Jesus freed me, Jesus freed me
Now I'm free
I got kicked out the house
For takin' sugar out the house
Steady, they don't wanna accept me
My doctors on Sebi, my Christ is on heavy
My diamonds on Betty, bossed up, it's on jetty
My diamonds on petty, lightsaber like the Jedi
Sauce on like a medi', pour some for the fetty
While I poppin' the man, the game, the world, the losers sold off
Walk in the sand, I combin' the doors, I give them more, though
This year, I lost my best man and I lost my spouse
Only billionaire you know that's sleepin' on the couch (what?)
This the first time in a long time, this the first time in a long
This the first time in a long time, this the first time in a long
This the first time in a long time, this the first time in a long
This the first time in a long time, this the first time in a long
Let it rain, rain, rain
I need you, run with a main
Let it rain, rain, rain
Hopin' my mama I gain
What is they thinkin' to gain?
What is they lookin' to gain?
Everything is in the future, I know it's just something
They bump for the change, baby
This the first time in a long time, this the first time in a long
This the first time in a long time, this the first time in a long (yeah)
This the first time in a long time (yeah), this the first time in a long (Draco)
This the first time in a long time (Soulja), this the first time in a long
This the first time in a long time
Used to be broke but I'm on now
I was just stuck at the bottom, grindin'
Now I'm shinin', sittin' at the top
I was just stuck in my feelings
Now I'm just ridin' 'round playin' with millions
Now I'm havin' racks to the ceilin'
Stackin' up cash, what a wonderful feelin'
We used to go walk in the mall to go shop
But now, we can walk in and buy the whole buildin'
We havin' mansions with acres
But honestly, we used to live in the trenches
I'm on fire like a candle
And God ain't gon' give you no fight you can't handle
Back in the trap, we ain't even have cable
Now I see my face on the channel
And R.I.P. Virgil, that Off-White is on me
The 'Rari, it's swervin'
I went to jail for that Draco
I guess that nobody perfect
Ain't give me no bond
I sat in that cell for a long time
Big Draco, big Ye
First time in a long time
This the first time in a long time, this the first time in a long
This the first time in a long time, this the first time in a long
This the first time in a long time, this the first time in a long
This the first time in a long time, this the first time in a long",https://open.spotify.com/track/7aUzsxDB0DYz7IHX83b2b4
I Am A God,Yeezus,https://open.spotify.com/album/7D2NdGvBHIavgLhmcwhluK,2013,3:51,"90,138,599",No Lyrics,https://open.spotify.com/track/0HMCdlOPJkAGlB0MlSWIcO
Runaway,My Beautiful Dark Twisted Fantasy,https://open.spotify.com/album/20r762YmB5HeofjMCiPMLv,2010,9:07,"1,039,034,663","Look at ya, look at ya, look at ya, look at ya
Look at ya, look at ya, look at ya, look at ya
Look at ya, look at ya, look at ya, look at ya
Look at ya (ladies and gentlemen), look at ya, look at ya, look at ya (ladies, ladies, and gentlemen)
And I always find, yeah, I always find something wrong
You been puttin' up with my shit just way too long
I'm so gifted at finding what I don't like the most
So, I think it's time (so, I think it's time) for us to have a toast
Let's have a toast for the douchebags
Let's have a toast for the assholes
Let's have a toast for the scumbags
Every one of them that I know
Let's have a toast for the jerk-offs
That'll never take work off
Baby, I got a plan
Run away fast as you can
She find pictures in my email
I sent this bitch a picture of my dick
I don't know what it is with females
But I'm not too good at that shit
See, I could have me a good girl
And still be addicted to them hoodrats
And I just blame everything on you
At least you know that's what I'm good at
And I always find, yeah, I always find
Yeah, I always find something wrong
You been puttin' up with my shit just way too long
I'm so gifted at finding what I don't like the most
So, I think it's time (so, I think it's time) for us to have a toast
Let's have a toast for the douchebags
Let's have a toast for the assholes
Let's have a toast for the scumbags
Every one of them that I know
Let's have a toast for the jerk-offs
That'll never take work off
Baby, I got a plan
Run away fast as you can
Run away from me, baby
Ah, run away
Run away from me, baby (look at ya, look at ya, look at ya)
Run away
When it starts to get crazy (look at ya, look at ya, look at ya)
Then run away
Babe, I got a plan, run away as fast as you can
Run away from me, baby
Run away
Run away from me, baby (look at, look at, look at, look at, look at, look at, look at ya)
Run away
When it starts to get crazy (look at ya, look at ya, look at ya, look at ya)
Why can't she just run away?
Baby, I got a plan
Run away as fast as you can (look at ya, look at ya, look at ya)
24-7, 365, pussy stays on my mind
I-I-I, I did it, alright, alright, I admit it (look at ya, look at ya, look at ya, look at ya)
Now pick your next move, you could leave or live with it (look at ya, look at ya, look at ya, look at ya)
Ichabod Crane with that motherfuckin' top off
Split and go where? Back to wearing knockoffs?
Haha, knock it off, Neimans, shop it off
Let's talk over mai tais, waitress, top it off (look at ya)
Hoes like vultures, wanna fly in your Freddy loafers
You can't blame 'em, they ain't never seen Versace sofas (look at ya, look at ya, look at ya, look at ya)
Every bag, every blouse, every bracelet
Comes with a price tag, baby, face it (look at ya, look at ya, look at ya, look at ya)
You should leave if you can't accept the basics
Plenty hoes in the baller-nigga matrix
Invisibly set, the Rolex is faceless
I'm just young, rich, and tasteless, P
Never was much of a romantic
I could never take the intimacy
And I know I did damage
'Cause the look in your eyes is killing me
I guess you knew of that advantage
'Cause you could blame me for everything
And I don't know how I'ma manage
If one day, you just up and leave
And I always find, yeah, I always find something wrong
You been puttin' up with my shit just way too long
I'm so gifted at finding what I don't like the most
So, I think it's time (so, I think it's time) for us to have a toast
Let's have a toast for the douchebags
Let's have a toast for the assholes
Let's have a toast for the scumbags
Every one of them that I know
Let's have a toast for the jerk-offs
That'll never take work off
Baby, I got a plan
Run away fast as you can",https://open.spotify.com/track/3DK6m7It6Pw857FcQftMds
Primetime,Watch The Throne (Deluxe),https://open.spotify.com/album/2if1gb3t6IkhiKzrtS9Glc,2011,3:19,"26,700,281","We in the time of our lives baby (b-baby)
Turn the music up, Primetime
(B-b-baby, b-b-baby, baby, b-b-baby)
Yeah, Primetime, Beat by Dion, Our third eon
That's what the f**k we on
Mo' money, 40 year old phenom
Our 15 minutes of fame has stretched beyond
At 42 be better than 24, I carried the 4-5, mastered 48 laws
Still wearing my 23's they can't f**k with the boy
As far as them 16's, I'm 23 of it all
Primetime, riding that 6 deuce
That 9-11 I only subtract the roof
Started in 88', Got warm in 92', I landed in 96'
That's the year I came through
I hit the club, ordered some Grey Goose
Switched it for Ciroc to give Puff's stock a boost
New money, I found the fountain of youth
I'm headed to Miami to f**k up the Fontaine Bleu
A case of Ace, make it 2, Ni**a we rolling, beat the deuce
The night is young, what the f**k we gon' do (ooh)
(Baby, baby, baby)
The night is young, what the f**k you wanna do, huh
(Baby, baby, baby)
The night is young, what the f**k we gon' do, huh
(Baby, baby, baby)
The night is young, what you really wanna do, huh
(Baby, baby, baby)
Primetime, basking in the lime
Cassius in his prime, Coloring out of the line
Cause they don't want nobody that's colored out of the lines
So I'm late as a mother***er, colored people time
Damn Yeezy, they all gotta be dimes?
Well, Adam gave up a rib so mine better be prime
Ni**as gon kill me, I swear they better be lying
I never live in fear, I'm too out of my mind
Primetime, never hit these heights
I mean it's like, it's like our first 1st class flight
I'm trippin' on it, socks on marble floors
I'm slippin' on it, Champagne, I'm sippin' on it
Sh*t taste different, don't it?
You know what, you right
It's like the best damn champagne I had in my life
""When you coming home"" That's a text from my wife
I told her, run a bubble bath
And float in that mother***er like a hovercraft
And soak in that mother***er til I call you back
I mean who says sh*t like that, and doesn't laugh (un-huh)
(Baby, baby, baby)
The night is young, what the f**k you wanna do, huh
(Baby, baby, baby)
The night is young, what the f**k we gon' do, huh
(Baby, baby, baby)
The night is young, what you really wanna do, huh
(Baby, baby, baby)",https://open.spotify.com/track/4WQrG3ke074wTes10aLPBT
LIFESTYLE,VULTURES 2,https://open.spotify.com/album/5RV2TNyjylqWJNxQyHBTeJ,2024,3:23,"8,099,128","Look at you, look at you, look at you
Oh, they got you stayin' when them rooms got the lock on the minibar, uh
You gotta get out here, baby
You gotta get out here, baby
She wanna live this lifestyle
She wanna live this lifestyle
She wanna live this lifestyle
She said she ready to go
She said she, she said she, she said she ready
And I start talkin' dirty like I'm Nelly
Give me my lip service like the celly
Codeine and cocaine, that's lips tatted when it's Kelly
Ice up in my veins, old flames tryna melt me
I twist my Taylor spliffs tight at the end like Travis Kelce
Got that BBL, then you put on a couple lbs
BBWs been tryna eat me like I'm healthy
She say she wanna live this lifestyle
This life's a bitch, I make her love her like she dyked out
Oh, right now, you act like you 'bout that life now
Just hope your pussy lips give your pussy a nice smile
Ice on, the money long, wan' pay my lifelong
But if it ain't, it's all gravy like the rice gone
She sittin' on this D like you sittin' on your iPhone
And I'll beat it up to this song like this the fight song
Ooh, child, she want Tunechi, she want Tune' child
But cool down, I'm too classy for them schoolgrounds
Fast life, fast lane, check the gas like
You can't have your cake and eat it too, and I'm the last slice
She wanna live this lifestyle
She wanna live this lifestyle
She wanna live this lifestyle
She said she ready to go
She ready, she ready, she ready
She ready, she ready, she ready, yeah
She say she ready to go
Ooh, import that SLS Miami
She got them cheeks on, I'ma tap it all
This gon' be your theme song
We could take our time, baby
We won't be long, oh
So forgive me if I cop a little
Got so much ice around my neck, look like a chandelier
She want a nigga that gon' buy her the bag
Lookin' for a lil' baby that gon' know how to act
Remember at that rooftop when I seen you in that black bikini?
Looked to the city, you had never been in a Lamborghini
I'm 'bout to circle back, and it won't be too long
She always gon' choose me 'cause I know what she want
She wanna live this lifestyle (yeah)
She wanna live this lifestyle (ooh)
She wanna live this lifestyle (oh, yeah)
She said she ready to go
She ready, she ready (oh, yeah), she ready
She ready, she ready (oh, ooh), she ready, yeah
She say she ready to go
Neighbors know this shit get out of hand, but they smile
'Cause you been so long without a man
And it won't be
And it won't be long 'til you're out of bands
(You better buy me those fuckin' shoes) (ew)
The only thing you really need is a husband
The only thing you really need is a husband
The only thought you ever need is, ""I trust him""
All your dreams, all your goals
It's promised with this ring I have in my hands
The main thing a nigga got is these plans
Got a plan for us, got a plan to grow
Got a plan for homes, got a plan for bad times
Got a plan for good times, got a plan for hood times
Got a plan for hood crimes, got a plan for trust
Got a plan for lust
Got a plan for Beverly Hills
You kn-, you know that's where they at (uh-uh-uh)
You know that's where they at
Got a plan for Beverly Hills
You know that's where they at
I don't really wanna go back to that
If I do, I know I'm going back to back
Breakin' backs and bags, imagine that
That's the half of this
So I handle that
All you really need is a husband
Show you love and let him touch you
Let him rub you, let him hug you
Let him thug you, let him hold you down
Ooh, ooh, ooh
Mm, mm, mm, mm, mm, mm
All you need is a husband
Who gon' touch you, who gon' rub you
Who gon' hug you, who gon' kiss you
Who gon' miss you with no issue
With no issue, ain't no issue
Ain't no issue",https://open.spotify.com/track/40FRxwg8SEMO3fbMjFfphU
Monster,My Beautiful Dark Twisted Fantasy,https://open.spotify.com/album/20r762YmB5HeofjMCiPMLv,2010,6:18,"440,184,977","I shoot the lights out
Hide 'til it's bright out
Oh, just another lonely night
Are you willing to sacrifice your life?
Bitch, I'm a monster, no-good bloodsucker
Fat motherfucker, now look who's in trouble
As you run through my jungles, all you hear is rumbles
Kanye West samples, here's one for example
Gossip, gossip, nigga, just stop it
Everybody know I'm a motherfuckin' monster
I'ma need to see your fuckin' hands at the concert
I'ma need to see your fuckin' hands at the concert
Profit, profit, nigga, I got it
Everybody know I'm a motherfuckin' monster
I'ma need to see your fuckin' hands at the concert
I'ma need to see your fuckin' hands
Uh, the best living or dead hands down, huh
Less talk, more head right now, huh
And my eyes more red than the devil is
And I'm 'bout to take it to another level, bitch
Matter who you go and get, ain't nobody cold as this
Do the rap and the track, triple-double, no assists
And my only focus is stayin' on some bogus shit
Arguin' with my older bitch, actin' like I owe her shit
I heard the beat, the same raps that gave the track pain
Bought the chain that always give me back pain
Fucking up my money so, yeah, I had to act sane
Chi nigga, but these hoes love my accent
Chick came up to me and said, ""This the number to dial
If you wanna make your number one your number two now""
Mix that Goose and Malibu, I call it ""Malibooyah""
Goddamn, Yeezy always hit 'em with a new style
Know that motherfucker, well, what you gon' do now?
Whatever I wanna do, gosh, it's cool now
Know I'm gonna do, ah, it's the new now
Think you motherfuckers really really need to cool out
'Cause you'll never get on top of this
So, mami, best advice is just to get on top of this
Have you ever had sex with a pharaoh?
Ah, put the pussy in a sarcophagus
Now she claiming that I bruised her esophagus
Head of the class and she just won a swallowship
I'm livin' in the future so the present is my past
My presence is a present, kiss my ass
Gossip, gossip, nigga, just stop it
Everybody know I'm a motherfuckin' monster
I'ma need to see your fuckin' hands at the concert
I'ma need to see your fuckin' hands at the concert (Yeah)
Profit, profit, nigga, I got it
Everybody know I'm a motherfuckin' monster
I'ma need to see your fuckin' hands at the concert
I'ma need to see your fuckin' hands
Sasquatch, Godzilla, King Kong, Loch Ness
Goblin, ghoul, a zombie with no conscience
Question, what do these things all have in common?
Everybody knows I'm a motherfuckin' monster
Conquer, stomp ya, stop your silly nonsense
Nonsense, none of you niggas know where the swamp is
None of you niggas have seen the carnage that I've seen
I still hear fiends scream in my dreams
Murder, murder in black convertibles, I
Kill a block, I murder the avenues, I
Rape and pillage your village, women and children
Everybody want to know what my Achilles heel is
Love, I don't get enough of it
All I get is these vampires and bloodsuckers
All I see is these niggas I made millionaires
Millin' about, spillin' they feelings in the air
All I see is these fake fucks with no fangs
Tryna draw blood from my ice-cold veins
I smell a massacre
Seems to be the only way to back you bastards up
Gossip, gossip, nigga, just stop it
Everybody know I'm a motherfuckin' monster
I'ma need to see your fuckin' hands at the concert
I'ma need to see your fuckin' hands at the concert
Profit, profit, nigga, I got it
Everybody know I'm a motherfuckin' monster
I'ma need to see your fuckin' hands at the concert
I'ma need to see your fuckin' hands
Pull up in the monster, automobile gangsta
With a bad bitch that came from Sri Lanka
Yeah, I'm in that Tonka, color of Willy Wonka
You could be the king, but watch the queen conquer
Okay, first things first, I'll eat your brains
Then I'ma start rocking gold teeth and fangs
'Cause that's what a motherfuckin' monster do
Hair dresser from Milan, that's the monster 'do
Monster Giuseppe heel, that's the monster shoe
Young Money is the roster and a monster crew
And I'm all up, all up, all up in the bank with the funny face
And if I'm fake, I ain't notice 'cause my money ain't
So let me get this straight, wait, I'm the rookie?
But my features and my shows ten times your pay?
50K for a verse, no album out
Yeah, my money's so tall that my Barbies got to climb it
Hotter than a Middle Eastern climate, violent
Tony Matterhorn, dutty wine it, wine it
Nicki on them titties when I sign it
That's how these niggas so one-track-minded
But really, really I don't give an F-U-C-K
""Forget Barbie, fuck Nicki, sh-she's fake""
""She on a diet,"" but my pockets eatin' cheesecake
And I'll say, bride of Chucky, it's child's play
Just killed another career, it's a mild day
Besides, Ye, they can't stand besides me
I think me, you, and Am' should ménage Friday
Pink wig, thick ass, give 'em whiplash
I think big, get cash, make 'em blink fast
Now look at what you just saw, this is what you live for
Ah, I'm a motherfuckin' monster
♪
I, I crossed the limelight
And I'll, I'll let God decide
And I, I wouldn't last these shows
So I, I am headed home (Headed home)
I, I crossed the limelight
And I'll, I'll let God decide, 'cide (No)
And I, I wouldn't last these shows
So I, I am headed home (Head home)
I, I crossed the limelight (No, the limelight)
And I'll, I'll let God decide, 'cide
And I, I wouldn't last these shows
So I, I am headed home",https://open.spotify.com/track/1ZHYJ2Wwgxes4m8Ba88PeK
Lift Off,Watch The Throne (Deluxe),https://open.spotify.com/album/2if1gb3t6IkhiKzrtS9Glc,2011,4:26,"70,719,141","All engines running
♪
We gon' take it to the Moon, take it to the stars
How many people you know can take it this far?
I'm supercharged
I'm 'bout to take this whole thing to Mars (lift off)
Now we gon' take it to the Moon, take it to the stars
You don't know what we been through to make it this far
So many scars
'Bout to take this whole thing to Mars
Lift off
Lift off, takin' my coat off
Showin' my tattoos, I'm such a show-off, huh
I feel the pain and then roll off
I got the whole city, they about to go off
How many niggas wit' me up and in the aisle? (Lift off)
How many people wanna roll on me now? (Lift off)
Like you know, na-na-na, you know me by now (lift off)
Know me, know me by now (lift off)
We gon' take it to the Moon, take it to the stars (take it to the stars)
How many people you know can take it this far?
I'm supercharged
I'm 'bout to take this whole thing to Mars (lift off)
Now we gon' take it to the Moon, take it to the stars
You don't know what we been through to make it this far
So many scars
'Bout to take this whole thing to Mars
Lift off (lift off), off, ah
Like you know, na-na-na, you know me by now
Know me, know me by now
You know me, know me by now
Know me, know me by now
Lift off
Rappers hear Watch the Throne
They gon' be pissed off
Earth is boring to 'em
Shit is making my dick soft
When you earn hard as me, eventually you hit a big wall
Five, four, three, two we need fuel, lift off
Now we gon' take it to the Moon, take it to the stars
How many people you know can take it this far?
I'm supercharged
I'm 'bout to take this whole thing to Mars (all engines running)
Now we gon' take it to the Moon, take it to the stars
You don't know what we been through to make it this far
So many scars
'Bout to take this whole thing to Mars (lift off)
20 seconds and counting
T-minus 15 seconds, guidance is internal
Twelve, eleven, ten, nine, ignition sequence start
Six, five, four, three, two, one, zero, all engines running
Lift off, we have a lift off (lift off, lift off...)
We gon', we gon', we gon', we gon'
We gon' take it to the Moon
We gon', we gon'
We gon' take it to the Moon, take it to the stars
We gon' take it to the Moon
Take it to the stars
How many people you know can take it this far?
♪
Take it to the stars
How many people you know can take it this far?
Now we gon', now we gon', now we gon'...",https://open.spotify.com/track/2tS99DuyfPPJLBVeD8iAuV
